Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Verthomy Boboy;D (C);23;€50K - €500K;3. Liga;Germany;2.8;9.7;30%;0.2;0%;0;0.0;0.1;0.0;87%;6.4;0;1.9;2.0;0.6;0.8;0.2;0.2;0;46.3;2.4;4.9;0.1;0.0;14;0.0;0.6;0.9;0.9;0.0;10.6;0.1;4.7;0.0;0.0;3.0;0.1;0.0;0;1.1;64;-1.32;17;0.1;0;1620
Maximilian Braune;GK;22;€230K - €2.3M;3. Liga;Germany;0.9;9.8;0%;0.0;0%;73;-0.3;0.0;0.0;74%;10.2;-9.5;4.5;0.0;0.0;0.0;0.0;0.0;85;25.7;1.1;0.1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;11;0.0;58;3240
Noah Kruth;GK;22;€60K - €600K;Bundesliga 2;Germany;0.0;2.5;0%;0.0;0%;82;0.4;0.0;0.0;73%;9.2;4.38;2.8;0.0;0.0;0.0;0.0;0.0;89;22.7;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;1;0.0;10;1053
Janne Sietan;D (RC), DM, M (C);23;€8K - €75K;3. Liga;Germany;2.8;10.1;38%;0.1;5%;0;0.0;0.6;0.0;86%;8.1;0;1.4;5.9;1.3;1.4;0.8;0.5;0;52.9;4.4;14.0;0.6;0.3;44;0.0;1.3;0.1;0.2;0.1;11.7;0.1;5.6;0.0;0.1;3.4;0.0;0.3;0;1.0;60;0.23;60;0.1;0;2774
Niklas Jessen;D/WB (R), DM, M (C);22;€16K - €150K;3. Liga;Germany;3.3;12.8;36%;0.1;7%;0;0.0;0.8;0.1;90%;7.2;0;1.0;6.3;1.3;1.5;0.5;0.2;0;56.7;7.3;16.8;0.8;0.6;37;0.2;0.6;0.2;0.4;0.0;12.3;0.0;3.7;0.1;1.2;2.1;0.1;1.2;17;0.2;58;0.42;42;0.0;0;2154
Philipp Schulze;GK;23;€220K - €700K;3. Liga;Germany;0.5;12.0;0%;0.0;0%;75;-0.1;0.1;0.0;81%;7.7;-4.24;4.3;0.0;0.0;0.0;0.0;0.0;85;26.8;1.3;0.1;0.1;0.0;0;0.0;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;57;3240
Niko Vukančić;D (C);24;€210K - €700K;3. Liga;Germany;3.6;11.3;40%;0.2;20%;0;0.0;0.2;0.1;90%;4.4;0;1.1;1.8;0.8;0.6;0.0;0.1;0;41.8;2.4;5.4;0.2;0.1;19;0.1;0.2;0.6;0.6;0.0;10.2;0.0;6.7;0.0;0.1;4.6;0.0;0.1;50;1.1;69;0.44;22;0.0;0;2913
Noel Eichinger;AM (RLC);24;€26K - €250K;3. Liga;Germany;1.6;5.9;48%;0.0;15%;0;0.0;2.2;0.5;86%;12.1;0;0.4;7.3;2.0;1.5;1.0;1.1;0;46.3;4.7;14.1;2.4;3.4;30;0.7;2.4;0.2;0.3;0.3;12.5;0.2;5.3;0.2;3.1;1.7;0.3;4.3;20;0.0;33;1.98;41;0.2;0;1819
Florian Micheler;DM, M/AM (C);20;€450K - €4.6M;3. Liga;Germany;1.9;4.6;45%;0.0;16%;0;0.0;1.5;0.3;88%;9.7;0;0.7;6.0;1.4;1.1;1.2;0.8;0;50.3;5.0;15.5;1.9;1.0;20;0.3;1.7;0.4;0.6;0.3;12.1;0.1;2.4;0.2;1.0;0.8;0.2;4.6;14;0.3;34;2.38;25;0.1;0;1634
Paul Lehmann;D (RC), WB (R);21;€75K - €750K;3. Liga;Germany;3.6;17.4;42%;0.2;17%;0;0.0;1.4;0.3;79%;17.1;0;1.6;6.8;1.4;2.0;0.6;0.6;0;54.9;7.7;19.1;1.4;0.8;36;1.2;1.3;0.6;1.3;0.2;12.9;0.1;7.5;0.1;6.0;6.0;0.2;6.0;20;0.8;81;2.14;51;0.1;0;1618
Filip Luberecki;D/WB/M (L);21;€60K - €600K;PKO BP Ekstraklasa;Poland;3.3;7.3;0%;0.0;0%;0;0.0;1.1;0.1;85%;20.6;0;1.0;6.6;1.4;0.8;0.1;0.0;0;54.9;6.0;13.9;1.1;1.3;24;0.5;0.1;0.7;0.7;0.0;11.8;0.0;4.1;0.0;3.5;2.0;0.0;3.7;13;0.3;50;-0.45;37;0.0;0;2572
Tim Kloss;D (C), DM, M (C);21;€110K - €1.1M;3. Liga;Germany;3.5;9.2;29%;0.1;0%;0;0.0;0.6;0.2;91%;5.8;0;1.1;4.3;1.0;0.8;0.8;0.3;0;53.8;6.2;8.6;0.8;0.1;31;0.0;1.0;0.6;0.9;0.0;11.8;0.0;3.6;0.1;0.1;2.7;0.1;1.5;11;0.5;75;-1.44;43;0.0;0;3591
Luka Trslić;D (RC);25;€85K - €275K;3. Liga;Germany;4.1;15.3;100%;0.3;33%;0;0.0;0.1;0.0;86%;7.9;0;1.4;3.7;1.2;0.8;0.0;0.2;0;54.7;2.7;5.9;0.2;0.1;15;0.0;0.2;0.6;0.6;0.1;10.5;0.0;6.7;0.0;0.2;5.1;0.0;0.2;0;1.3;77;0.89;18;0.0;0;1615
Gianluca Swajkowski;D (C), DM;21;€26K - €250K;3. Liga;Germany;2.9;8.4;31%;0.0;0%;0;0.0;1.1;0.1;90%;5.9;0;0.8;4.1;1.0;0.8;0.6;0.2;0;58.2;6.3;9.2;1.1;0.1;17;0.1;0.7;0.5;0.5;0.0;11.7;0.1;2.7;0.0;0.1;1.6;0.0;0.1;66;0.0;59;-1.19;26;0.1;0;1955
Nico Grimbs;M (C), AM (RC), ST (C);22;€9K - €85K;3. Liga;Germany;1.7;4.9;56%;0.0;18%;0;0.0;1.2;0.3;90%;7.3;0;0.6;6.2;1.5;0.8;0.9;1.1;0;40.9;1.3;10.7;1.2;1.0;29;0.3;1.9;0.2;0.3;0.4;12.9;0.2;5.4;0.1;1.6;1.7;0.1;1.6;20;0.1;32;3.84;41;0.3;0;3280
Philipp Müller;DM, M (C);22;€275K - €2.8M;3. Liga;Germany;2.8;8.0;35%;0.0;4%;0;0.0;0.7;0.1;90%;5.7;0;0.7;7.6;2.1;1.9;0.6;0.3;0;50.1;6.0;12.0;0.7;0.2;53;0.0;0.8;0.3;0.4;0.0;12.2;0.0;2.3;0.1;0.2;1.4;0.0;0.2;20;0.1;61;-0.24;72;0.0;0;2549
Mohamed Koné;GK;24;€75K - €750K;Jupiler Pro League;Belgium;0.0;3.0;0%;0.0;0%;77;0.4;0.0;0.0;82%;8.4;8.09;3.3;0.0;0.0;0.0;0.0;0.0;88;24.2;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;1;0.0;19;1846
Yiğit Karademir;D (C), DM;22;€45K - €425K;3. Liga;Germany;3.9;13.0;67%;0.3;11%;0;0.0;0.2;0.1;85%;8.0;0;1.4;1.8;0.6;0.7;0.0;0.2;0;49.7;3.2;4.7;0.2;0.0;18;0.0;0.4;0.8;0.9;0.0;10.0;0.0;8.2;0.0;0.0;6.5;0.1;0.0;0;1.1;80;0.2;26;0.0;0;2266
Jordan Majchrzak;AM (RC), ST (C);21;€35K - €325K;3. Liga;Germany;1.3;3.0;53%;0.0;18%;0;0.0;1.1;0.2;89%;7.2;0;0.3;3.9;0.9;0.2;0.8;1.3;0;34.8;1.1;8.2;1.1;0.9;3;0.1;2.5;0.3;0.3;0.5;11.6;0.4;8.4;0.2;1.2;3.3;0.2;1.2;11;0.2;40;0.88;5;0.4;0;1346
Marko Ilić;WB (RL), ST (C);26;€0 - €20K;3. Liga;Germany;0.8;2.9;47%;0.0;14%;0;0.0;1.6;0.3;88%;9.0;0;0.4;1.8;0.4;0.3;1.0;0.9;0;31.1;2.5;9.7;2.1;1.0;9;0.4;2.0;0.0;0.0;0.3;11.7;0.3;7.0;0.2;1.9;1.3;0.1;5.1;14;0.0;19;-0.5;12;0.3;0;3028
Martin Ens;D (C), DM, M (C);24;€55K - €550K;3. Liga;Germany;4.3;13.2;50%;0.2;7%;0;0.0;0.2;0.0;91%;4.6;0;1.4;2.3;0.5;0.7;0.1;0.2;0;44.9;2.8;5.2;0.2;0.1;28;0.0;0.3;0.4;0.5;0.0;10.4;0.0;6.4;0.0;0.0;4.6;0.0;0.0;0;1.1;72;0.06;33;0.0;0;3874
Michał Głogowski;AM (C), ST (C);20;€110K - €1.1M;PKO BP Ekstraklasa;Poland;0.4;1.2;64%;0.0;20%;0;0.0;0.7;0.0;91%;21.2;0;0.2;1.2;0.6;0.1;0.4;1.4;0;26.7;0.5;3.6;0.7;0.3;1;0.1;2.2;0.0;0.0;0.4;10.3;0.3;11.3;0.0;0.4;5.9;0.0;0.4;20;0.3;52;1.78;3;0.3;0;1017
Evan Eghosa;M/AM (C);20;€700K - €1.8M;Premier Division;Austria;1.4;9.2;38%;0.0;13%;0;0.0;1.2;0.1;91%;24.4;0;0.4;4.4;1.2;0.6;0.4;0.4;0;40.6;1.4;11.0;1.2;1.4;9;0.1;1.2;0.0;0.1;0.1;12.4;0.1;3.2;0.1;1.1;0.9;0.1;1.1;13;0.1;29;1.03;13;0.1;0;1249
Benjamin Zank;AM (RC), ST (C);21;€75K - €750K;3. Liga;Germany;1.3;4.3;39%;0.1;19%;0;0.0;1.7;0.2;88%;9.3;0;0.9;4.5;1.1;0.6;1.3;0.9;0;32.4;1.9;9.0;1.7;1.2;7;0.0;2.4;0.2;0.4;0.5;11.7;0.2;7.0;0.1;1.0;2.0;0.1;1.0;0;0.2;28;3.4;11;0.2;0;1139
Niklas Castelle;AM (RLC), ST (C);23;€20K - €200K;3. Liga;Germany;1.6;4.3;50%;0.0;8%;0;0.0;1.3;0.4;89%;8.7;0;0.2;6.2;1.5;1.1;0.4;1.1;0;37.2;1.9;11.9;1.3;1.8;37;0.4;2.3;0.0;0.1;0.2;11.9;0.3;6.8;0.2;3.0;2.1;0.2;3.0;14;0.0;31;-3.76;52;0.3;0;2945
Emmanuel Iwe;D/WB/M/AM (L);25;€55K - €550K;3. Liga;Germany;2.7;7.3;62%;0.0;8%;0;0.0;1.8;0.5;85%;14.8;0;0.8;10.9;3.1;2.2;1.0;1.0;0;40.1;4.2;19.8;1.8;5.1;36;1.3;1.6;0.2;0.4;0.1;13.3;0.1;3.8;0.2;5.5;1.0;0.2;6.6;19;0.0;25;0.06;48;0.1;0;1496
Stefano Marino;AM (C), ST (C);22;€170K - €1.7M;Bundesliga 2;Germany;0.7;0.9;38%;0.0;10%;0;0.0;0.7;0.0;91%;24.1;0;0.2;1.4;0.6;0.2;0.7;0.9;0;27.1;0.4;8.5;0.7;0.7;6;0.0;2.5;0.0;0.1;0.2;10.5;0.2;7.5;0.1;0.2;2.5;0.0;0.2;0;0.0;33;-0.17;6;0.2;0;2587
Kevin Krumme;D (RC), DM;22;€150K - €1.5M;Bundesliga 2;Germany;2.8;10.5;25%;0.0;0%;0;0.0;0.4;0.1;85%;4.8;0;0.6;3.1;1.1;0.4;0.1;0.1;0;44.2;2.9;5.7;0.4;0.0;5;0.0;0.3;0.4;0.3;0.0;10.0;0.1;4.5;0.0;0.2;3.1;0.0;0.2;0;0.8;70;-1.52;8;0.1;0;1059
Luan Simnica;DM, M (C);22;€70K - €700K;3. Liga;Germany;3.1;8.8;42%;0.0;5%;0;0.0;0.7;0.2;91%;6.8;0;1.1;8.0;1.8;1.8;0.3;0.3;0;56.8;6.0;11.5;0.9;0.2;51;0.0;0.7;0.1;0.2;0.0;12.0;0.1;3.3;0.1;0.2;1.8;0.2;2.0;6;0.5;55;-0.7;79;0.1;0;2584
Joshua Eze;D (C), DM;23;€9K - €90K;3. Liga;Germany;2.6;8.5;47%;0.2;7%;0;0.0;0.5;0.2;90%;4.6;0;1.0;2.8;0.7;0.7;0.3;0.2;0;42.1;4.7;9.2;0.5;0.1;26;0.0;0.4;0.4;0.5;0.0;11.7;0.0;3.7;0.0;0.1;2.5;0.1;0.2;14;0.8;68;0.55;39;0.0;0;3529
Jakub Lewicki;D/WB (L);20;€275K - €900K;PKO BP Ekstraklasa;Poland;3.4;6.3;0%;0.1;0%;0;0.0;1.8;0.1;83%;21.9;0;0.9;5.9;1.8;1.6;0.0;0.0;0;53.3;5.6;16.7;1.8;0.8;24;1.0;0.2;0.7;0.3;0.0;12.5;0.0;5.4;0.0;4.5;3.0;0.0;4.5;23;0.7;55;-0.62;28;0.0;0;1378
Ramien Safi;M/AM (RL), ST (C);26;€18K - €180K;3. Liga;Germany;2.6;7.5;49%;0.0;5%;0;0.0;2.0;0.7;91%;11.8;0;0.3;9.1;2.3;2.2;0.9;0.9;0;58.5;5.4;13.8;2.1;2.8;48;0.8;1.9;0.1;0.3;0.1;12.5;0.2;3.8;0.3;4.5;0.9;0.2;5.1;17;0.0;25;-1.67;55;0.2;0;1924
Michael Neuner;DM, M (C);19;Unknown;Premier Division;Austria;2.5;8.1;17%;0.0;17%;0;0.0;1.1;0.0;85%;9.5;0;1.0;5.3;1.6;0.8;0.2;0.1;0;50.6;4.9;9.5;1.2;0.2;11;0.0;0.4;0.2;0.4;0.1;11.8;0.0;3.3;0.2;0.1;1.7;0.2;0.1;0;0.5;51;0.72;17;0.0;0;1274
Alex Niziołek;AM (RLC), ST (C);19;Unknown;PKO BP Ekstraklasa;Poland;0.6;1.1;44%;0.0;14%;0;0.0;1.2;0.2;90%;22.2;0;0.2;1.1;0.9;0.3;0.8;1.1;0;27.2;0.7;3.9;1.2;0.6;5;0.2;2.6;0.0;0.2;0.4;9.7;0.3;10.4;0.1;0.5;2.3;0.1;0.5;40;0.1;22;1.39;7;0.3;0;1759
Silas Prüfrock;GK;21;€210K - €2.1M;Bundesliga 2;Germany;0.0;2.5;0%;0.0;0%;72;0.2;0.0;0.0;81%;11.9;3.45;2.5;0.0;0.0;0.1;0.0;0.0;85;22.7;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;2;0.0;22;1524
Anton Bäuerle;D/WB (L);21;€95K - €950K;Bundesliga 2;Germany;2.2;7.6;100%;0.1;0%;0;0.0;2.1;0.2;86%;22.1;0;0.7;9.7;2.9;2.4;0.0;0.1;0;47.0;5.0;24.9;2.2;2.9;37;0.7;0.1;0.1;0.7;0.0;12.4;0.0;3.1;0.1;6.4;1.7;0.1;11.6;11;0.2;55;-0.16;45;0.0;0;1378
Jan-Simon Symalla;AM (RLC);21;€1.6M - €3.6M;3. Liga;Germany;2.4;7.0;41%;0.0;8%;0;0.0;2.0;0.8;89%;15.5;0;0.2;11.0;3.0;2.5;0.7;0.7;0;45.1;4.6;20.0;3.2;3.6;53;1.1;1.8;0.2;0.5;0.1;12.8;0.2;3.2;0.3;6.1;0.5;0.6;12.8;14;0.0;16;-1.67;62;0.2;0;1888
Yannis Hör;D (RLC);21;€120K - €1.2M;3. Liga;Germany;3.5;13.7;71%;0.1;43%;0;0.0;0.8;0.1;86%;10.2;0;1.1;4.6;1.5;1.2;0.2;0.2;0;59.2;6.9;14.3;0.8;0.4;30;0.0;0.3;0.4;1.1;0.1;12.1;0.1;6.1;0.1;0.5;4.3;0.0;0.5;8;0.9;70;1.5;38;0.1;0;2230
Lars Strobl;D (RC);21;€80K - €275K;3. Liga;Germany;2.4;12.1;43%;0.0;0%;0;0.0;0.5;0.1;87%;8.5;0;1.2;5.2;1.4;0.9;0.1;0.2;0;50.4;4.4;11.8;0.5;0.1;15;0.2;0.4;0.3;0.7;0.0;11.6;0.0;6.3;0.0;1.5;4.4;0.0;1.5;11;0.7;70;-0.37;15;0.0;0;1513
Maxim Burghardt;D/WB/M (R);21;€12K - €120K;3. Liga;Germany;3.1;11.5;25%;0.2;0%;0;0.0;1.2;0.4;82%;14.7;0;1.3;9.7;2.6;3.1;0.4;0.2;0;47.1;4.7;20.6;1.3;2.2;57;1.0;0.7;0.2;0.4;0.0;13.1;0.0;4.9;0.1;6.2;2.4;0.1;6.2;16;0.7;50;-0.77;64;0.0;0;1631
Łukasz Trepka;D (C);19;Unknown;PKO BP Ekstraklasa;Poland;3.0;10.1;0%;0.1;0%;0;0.0;0.3;0.2;90%;4.1;0;1.0;2.9;0.9;0.4;0.1;0.0;0;43.5;2.6;3.3;0.3;0.0;8;0.0;0.2;0.4;0.7;0.0;9.5;0.0;6.5;0.0;0.0;4.6;0.0;0.0;0;0.6;71;-0.34;9;0.0;0;1755
Oscar Kabwit;AM (RLC);21;Unknown;Super League;Switzerland;0.1;0.3;30%;0.0;0%;0;0.0;0.2;0.0;74%;2.5;0;0.0;0.9;0.3;0.8;0.0;0.4;0;22.4;0.4;1.2;0.2;0.2;26;0.1;1.2;0.0;0.0;0.0;1.2;0.1;0.6;0.0;0.4;0.1;0.0;0.4;25;0.0;24;-3.99;41;0.1;0;3025
Mika Clausen;DM, M (C), AM (RC);23;€60K - €600K;3. Liga;Germany;2.4;6.4;37%;0.0;5%;0;0.0;0.9;0.3;91%;11.8;0;0.6;8.5;2.1;1.2;0.5;0.3;0;56.0;4.2;11.1;1.1;1.4;28;0.3;0.8;0.3;0.5;0.0;12.1;0.1;2.6;0.1;3.5;0.4;0.2;5.2;8;0.0;15;-0.79;44;0.1;0;2137
John Posselt;AM (L), ST (C);22;€75K - €750K;3. Liga;Germany;0.9;2.5;55%;0.0;19%;0;0.0;1.0;0.4;89%;7.3;0;0.4;2.5;0.5;0.2;1.3;1.7;0;27.0;0.8;7.5;1.0;1.2;5;0.2;3.0;0.0;0.0;0.6;11.0;0.4;9.5;0.2;1.1;3.1;0.3;1.2;14;0.0;33;4.13;8;0.4;0;2466
Wiktor Nowak;DM;21;€140K - €1.4M;PKO BP Ekstraklasa;Poland;2.7;12.0;39%;0.0;0%;0;0.0;1.0;0.4;91%;8.3;0;0.9;5.6;1.8;1.6;0.1;0.3;0;52.3;6.2;10.4;1.0;0.2;43;0.0;0.7;0.2;0.4;0.0;11.8;0.1;2.1;0.2;0.1;1.1;0.1;0.5;15;0.3;54;-2.56;49;0.1;0;2431
Denis Donkor;D/WB/M/AM (R);22;€150K - €1.5M;3. Liga;Germany;1.8;5.8;71%;0.1;7%;0;0.0;2.2;0.6;86%;14.6;0;1.0;9.1;2.1;1.2;0.6;0.6;0;43.5;5.6;18.5;2.2;5.8;18;1.2;0.9;0.1;0.5;0.1;12.8;0.1;2.5;0.2;7.3;0.2;0.3;7.3;16;0.0;8;-0.17;23;0.1;0;1387
Wojciech Jakubik;AM (L), ST (C);21;Unknown;PKO BP Ekstraklasa;Poland;1.5;2.0;20%;0.0;5%;0;0.0;1.7;0.4;86%;23.3;0;0.5;7.5;1.7;1.0;0.2;0.3;0;41.6;2.9;11.3;1.7;2.9;13;1.4;1.5;0.0;0.2;0.1;10.5;0.2;5.4;0.1;5.5;2.0;0.2;5.5;24;0.2;38;-1.71;15;0.2;0;1195
Noah Brdar;GK;20;€50K - €500K;3. Liga;Germany;0.3;8.8;0%;0.0;0%;78;-0.2;0.0;0.0;68%;9.7;-5.24;4.4;0.0;0.0;0.0;0.0;0.0;86;20.8;0.9;0.1;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;3;0.0;34;2725
Max Plath;D (RC), DM;20;€100K - €1M;3. Liga;Germany;2.9;9.6;31%;0.0;0%;0;0.0;0.6;0.2;90%;6.4;0;1.2;6.1;2.1;1.2;0.7;0.4;0;58.4;4.8;10.6;0.6;0.1;29;0.0;1.2;0.4;0.6;0.0;12.0;0.1;4.0;0.0;0.2;3.1;0.0;0.2;0;0.8;77;-1.45;40;0.1;0;2233
Ismail Badjie;D/WB/M (R), AM (RC);20;€750K - €1.8M;3. Liga;Germany;1.9;5.5;48%;0.0;14%;0;0.0;2.1;0.5;87%;12.5;0;0.4;9.1;2.5;1.0;1.5;1.1;0;40.2;2.9;15.8;2.1;3.4;13;0.7;2.2;0.1;0.2;0.3;12.9;0.2;5.0;0.2;5.4;1.2;0.3;5.6;12;0.2;23;1.37;21;0.2;0;1171
Enrique Aguilar;M (R), AM (C), ST (C);19;€150K - €1.5M;Premier Division;Austria;0.3;1.2;50%;0.0;12%;0;0.0;1.3;0.1;95%;22.4;0;0.2;1.1;0.7;0.3;0.9;1.4;0;26.9;0.7;3.3;1.3;0.2;4;0.3;2.8;0.0;0.0;0.3;10.6;0.2;10.7;0.0;0.6;3.4;0.0;0.6;57;0.1;32;1.2;4;0.2;0;1110
Leopold Wurm;D (C);20;€150K - €1.5M;3. Liga;Germany;4.4;13.2;33%;0.1;0%;0;0.0;0.3;0.0;88%;6.7;0;1.0;2.3;0.5;0.6;0.0;0.1;0;49.2;3.0;4.6;0.3;0.0;21;0.0;0.4;0.4;0.5;0.0;10.2;0.0;7.0;0.0;0.0;5.9;0.0;0.0;0;1.7;84;-1;26;0.0;0;3193
Robin Fabinski;D (RLC);22;€20K - €200K;3. Liga;Germany;4.6;15.9;25%;0.2;0%;0;0.0;0.3;0.0;89%;7.6;0;1.0;4.9;1.9;1.0;0.1;0.1;0;57.6;5.6;9.5;0.3;0.2;20;0.0;0.4;0.2;0.5;0.0;11.4;0.0;6.1;0.0;0.6;4.8;0.0;0.6;0;1.4;79;-0.86;26;0.0;0;1859
Nyamekye Awortwie-Grant;D (LC), DM;25;€100K - €1M;3. Liga;Germany;4.3;13.3;67%;0.1;0%;0;0.0;0.3;0.1;91%;5.3;0;1.2;2.5;0.5;0.6;0.0;0.2;0;52.4;4.7;5.1;0.3;0.1;10;0.0;0.3;0.2;0.3;0.0;10.4;0.0;8.1;0.0;0.1;6.3;0.1;0.2;0;1.1;77;-0.66;14;0.0;0;1574
Faton Ademi;DM, M (C), AM (R);19;€400K - €1.3M;3. Liga;Germany;2.4;9.0;46%;0.1;5%;0;0.0;1.3;0.2;90%;9.5;0;0.5;8.0;2.4;1.1;0.6;0.6;0;61.5;6.8;13.4;1.4;1.3;33;0.2;1.4;0.1;0.3;0.1;12.7;0.1;4.0;0.1;0.8;1.9;0.1;0.9;25;0.2;48;-1.35;49;0.1;0;2586
Julian Lüers;D (C), DM, M (C);20;€110K - €1.1M;3. Liga;Germany;2.6;8.5;33%;0.2;6%;0;0.0;0.4;0.1;89%;5.8;0;1.4;7.8;2.0;2.0;0.7;0.3;0;47.6;4.7;10.7;0.4;0.3;47;0.0;0.8;0.5;0.5;0.0;11.8;0.0;1.5;0.0;0.1;0.5;0.1;0.1;0;0.0;34;0.06;60;0.0;0;2076
Jerzy Napieraj;D (C), DM;21;€24K - €240K;PKO BP Ekstraklasa;Poland;2.8;8.6;33%;0.0;22%;0;0.0;0.4;0.1;86%;6.7;0;1.2;3.5;1.2;0.6;0.1;0.2;0;46.2;2.7;5.6;0.4;0.1;11;0.0;0.5;0.3;0.7;0.1;11.1;0.1;5.3;0.1;0.1;3.6;0.1;0.1;0;0.7;67;0.87;14;0.1;0;1613
Vincent Ocansey;ST (C);25;€9K - €90K;3. Liga;Germany;0.9;3.1;41%;0.0;16%;0;0.0;1.1;0.4;87%;8.8;0;0.4;2.6;0.4;0.5;0.4;0.9;0;37.6;1.0;6.7;1.1;1.1;11;0.3;2.2;0.0;0.1;0.4;11.3;0.3;10.9;0.2;1.8;4.2;0.2;1.8;17;0.0;39;2.09;18;0.3;0;2039
Ben Nink;D (RLC), WB (RL);18;€110K - €1.1M;3. Liga;Germany;2.5;8.8;40%;0.2;0%;0;0.0;0.6;0.2;86%;10.8;0;1.1;4.6;0.9;1.1;0.1;0.1;0;48.1;4.4;13.2;0.6;0.9;20;0.5;0.3;0.3;0.6;0.0;11.8;0.0;3.6;0.1;3.3;2.2;0.1;3.3;15;0.3;60;-0.35;23;0.0;0;1612
Emmanuel Agyemang;M/AM (LC);22;€400K - €3.9M;Premier Division;Austria;0.1;7.4;37%;0.0;11%;0;0.0;0.3;0.1;93%;19.8;0;0.0;0.4;0.2;0.1;0.2;0.3;0;2.1;0.3;0.7;0.3;0.1;2;0.0;0.8;0.0;0.0;0.1;0.6;0.1;0.0;0.1;0.1;0.0;0.2;0.1;50;0.0;100;-1.36;3;0.1;0;2267
Antoni Ziółkowski;D (LC);19;Unknown;PKO BP Ekstraklasa;Poland;3.4;11.3;0%;0.0;0%;0;0.0;0.0;0.0;89%;4.6;0;0.8;2.8;0.9;0.4;0.0;0.0;0;48.0;2.4;3.0;0.0;0.0;8;0.1;0.0;0.7;0.3;0.0;9.7;0.0;6.1;0.0;0.2;4.0;0.0;0.2;50;0.9;65;0;10;0.0;0;1730
Maksymilian Śmiechowski;D (C);19;Unknown;PKO BP Ekstraklasa;Poland;3.0;6.2;33%;0.2;0%;0;0.0;0.2;0.0;87%;7.1;0;1.5;2.7;1.2;0.7;0.2;0.1;0;47.9;2.1;2.9;0.2;0.0;14;0.0;0.3;0.5;1.0;0.0;9.3;0.0;5.9;0.0;0.0;4.1;0.0;0.0;0;0.6;69;-0.43;20;0.0;0;1787
Kiyan Ermis;AM (C);17;€45K - €425K;3. Liga;Germany;0.9;3.6;46%;0.1;14%;0;0.0;1.6;0.4;88%;10.4;0;0.4;5.1;1.2;0.3;0.3;0.6;0;50.1;2.6;10.5;1.6;1.1;9;0.1;1.2;0.2;0.2;0.2;12.6;0.2;4.8;0.2;0.9;0.9;0.1;0.9;16;0.0;19;-0.59;15;0.2;0;2527
Lauris Bausenwein;D/WB/M/AM (R);21;€45K - €450K;3. Liga;Germany;3.5;9.5;33%;0.0;6%;0;0.0;1.6;0.2;84%;15.6;0;0.5;10.4;2.7;1.7;0.8;0.4;0;46.8;5.3;16.2;1.6;4.2;50;0.9;1.1;0.1;0.4;0.1;12.7;0.1;4.1;0.2;5.9;1.0;0.2;6.2;15;0.0;24;-0.92;67;0.1;0;2602
Kacper Konieczny;D (C);19;Unknown;PKO BP Ekstraklasa;Poland;3.0;7.7;0%;0.0;0%;0;0.0;0.1;0.0;87%;9.0;0;1.0;2.7;0.8;0.4;0.0;0.0;0;47.4;2.3;3.3;0.1;0.0;8;0.0;0.2;0.4;0.6;0.0;9.8;0.0;5.7;0.0;0.1;3.4;0.0;0.1;0;0.6;59;-0.84;11;0.0;0;1851
