Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Paul Pöpperl;DM, M/AM (C);22;120K € - 1,2M €;Regional Div. West;Germany;2,9;14,6;33%;0,1;5%;0;0,0;0,7;0,2;93%;7,3;0;0,2;6,2;1,4;1,2;0,4;0,4;0;50,6;3,7;11,8;0,8;0,8;20;0,0;1,2;0,2;0,2;0,1;11,7;0,1;2,3;0,1;0,2;0,6;0,2;2,8;14;0,0;26;-0.7;24;0,1;0;1514
Tarsis Bonga;AM (R), ST (C);28;4,5K € - 45K €;Regional Div. Bavaria;Germany;1,1;3,0;59%;0,0;20%;0;0,0;1,1;0,3;90%;15,4;0;0,3;2,3;0,7;0,5;1,0;1,8;0;29,2;0,9;8,1;1,1;1,2;8;0,2;3,0;0,0;0,1;0,6;10,3;0,4;10,9;0,1;1,0;5,6;0,1;1,0;17;0,3;51;3.74;10;0,4;0;1515
Silas Ostrzinski;GK;22;2,5K € - 24K €;Regional Div. West;Germany;0,0;3,3;0%;0,0;0%;80;0,2;0,0;0,0;77%;7,6;3.43;3,4;0,0;0,0;0,0;0,0;0,0;89;24,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;16;1890
Jan-Luca Rumpf;D (RLC);26;18K € - 180K €;Regional Div. West;Germany;3,0;17,8;16%;0,0;5%;0;0,0;0,1;0,2;86%;2,8;0;1,3;2,5;0,6;0,3;0,2;0,1;0;42,0;1,5;3,4;0,1;0,0;7;0,0;0,9;0,7;1,1;0,0;9,2;0,1;5,5;0,1;0,0;3,8;0,0;0,0;0;1,4;70;-0.77;11;0,1;0;1995
Sandro Plechaty;D/WB (R), M (RL);28;12K € - 130K €;Regional Div. North;Germany;3,6;11,4;25%;0,1;0%;0;0,0;0,7;0,3;89%;14,5;0;0,8;6,1;1,3;1,1;0,5;0,3;0;54,1;6,3;14,1;0,7;0,7;21;0,7;1,2;1,2;0,8;0,0;11,5;0,1;5,2;0,1;3,1;2,7;0,1;3,1;22;0,5;51;-2.22;24;0,1;0;1787
Faton Ademi;DM, M (C), AM (R);19;400K € - 1,4M €;3. Liga;Germany;2,3;8,7;44%;0,1;6%;0;0,0;1,0;0,1;91%;8,6;0;0,6;6,3;2,0;1,1;0,8;0,5;0;68,5;8,2;13,1;1,1;0,7;16;0,1;1,1;0,1;0,3;0,1;12,6;0,1;2,3;0,1;0,5;0,9;0,0;0,7;20;0,1;39;0.08;24;0,1;0;1286
Moritz Seiffert;D/WB/M/AM (L);25;24K € - 240K €;3. Liga;Germany;2,7;8,7;44%;0,0;11%;0;0,0;1,3;0,3;88%;13,4;0;0,8;7,7;2,3;1,9;0,2;0,4;0;50,1;6,1;16,4;1,4;2,2;21;1,0;0,8;0,2;0,3;0,1;12,6;0,1;4,1;0,1;4,1;1,4;0,0;4,6;21;0,0;35;-0.19;30;0,1;0;1007
Ekin Çelebi;D/WB/M (L), AM (RL);25;12K € - 120K €;3. Liga;Germany;4,3;13,6;18%;0,2;0%;0;0,0;0,8;0,1;82%;16,0;0;1,1;8,3;2,0;1,8;0,4;0,1;0;59,4;7,8;17,1;0,9;1,3;31;0,2;0,7;0,4;0,8;0,0;12,9;0,0;5,2;0,0;4,1;2,6;0,1;5,4;5;0,1;49;-0.65;39;0,0;0;1509
Jannes Vollert;D (C), DM, M (C);27;24K € - 80K €;Regional Div. North;Germany;3,0;22,7;10%;0,1;0%;0;0,0;0,7;0,2;87%;4,1;0;1,2;3,5;1,4;0,8;0,2;0,1;0;44,4;3,3;4,6;0,7;0,1;14;0,0;0,6;0,2;0,7;0,0;10,0;0,1;5,3;0,1;0,1;3,9;0,1;0,1;0;0,6;73;-1.11;17;0,1;0;1572
Maximilian Pronichev;AM (RC), ST (C);28;22K € - 220K €;Regional Div. Southwest;Germany;1,7;6,0;40%;0,0;12%;0;0,0;1,5;0,2;91%;17,5;0;0,6;9,1;1,4;0,9;0,6;1,0;0;41,9;3,0;12,4;1,5;3,4;15;1,0;2,5;0,0;0,3;0,3;11,1;0,3;3,5;0,1;4,0;1,4;0,1;4,0;26;0,1;40;0.56;22;0,3;0;1549
Maximilian Thalhammer;D (C), DM, M/AM (C);28;90K €;3. Liga;Germany;2,7;9,5;17%;0,0;0%;0;0,0;0,7;0,0;88%;7,0;0;0,7;10,2;2,4;1,8;0,8;0,1;0;53,5;5,6;14,8;0,7;0,1;24;0,0;0,9;0,6;0,7;0,0;12,4;0,0;3,6;0,1;0,1;2,0;0,0;0,1;0;0,2;55;-0.29;30;0,0;0;1213
Tim Walbrecht;D (C), DM;24;20K € - 200K €;Regional Div. North;Germany;2,8;17,7;33%;0,1;0%;0;0,0;0,6;0,3;90%;3,8;0;0,7;4,4;1,4;0,8;0,0;0,2;0;48,1;2,8;7,8;0,6;0,0;15;0,1;0,5;0,3;0,4;0,0;10,8;0,0;2,5;0,2;0,1;1,5;0,1;0,1;100;0,3;60;-0.85;25;0,0;0;1683
Kevin Goden;M (R), AM (RL), ST (C);26;18K € - 180K €;Regional Div. West;Germany;1,4;5,9;46%;0,0;15%;0;0,0;1,6;0,4;89%;15,6;0;0,3;8,8;1,6;1,3;0,7;1,1;0;41,1;3,4;16,2;1,6;2,8;26;0,9;2,4;0,0;0,1;0,3;11,6;0,2;4,5;0,1;3,5;1,2;0,1;3,5;25;0,1;28;2.73;36;0,2;0;1815
Paterson Chato;D (C), DM, M (C);29;18K € - 170K €;Regional Div. West;Germany;2,5;19,5;8%;0,0;0%;0;0,0;0,3;0,0;93%;3,0;0;0,8;3,2;0,9;0,5;0,4;0,0;0;44,7;2,7;5,4;0,3;0,1;11;0,0;0,6;0,5;1,0;0,0;10,7;0,0;3,8;0,0;0,0;2,3;0,1;0,0;0;0,5;62;-0.97;12;0,0;0;1966
Phillip König;AM (RL), ST (C);25;14K € - 130K €;Regional Div. Northeast;Germany;1,8;3,8;44%;0,0;14%;0;0,0;1,1;0,2;85%;14,7;0;0,4;6,6;1,6;1,0;0,6;0,9;0;38,2;1,8;11,7;1,1;3,5;17;0,7;2,1;0,0;0,3;0,3;10,6;0,2;6,9;0,1;3,4;1,5;0,0;3,7;20;0,1;22;1.05;18;0,2;0;1575
Stelios Kokovas;D (L);24;0 € - 85K €;Regional Div. North;Germany;3,8;17,5;0%;0,0;0%;0;0,0;1,6;0,4;86%;13,2;0;1,6;6,6;1,4;1,2;0,2;0,0;0;56,1;6,6;14,0;1,6;1,3;24;0,5;0,3;0,9;0,7;0,0;11,8;0,0;5,1;0,2;3,6;3,7;0,1;4,4;17;0,6;73;-0.41;29;0,0;0;1781
Louis Lord;GK;22;18K € - 180K €;Regional Div. Southwest;Germany;0,0;3,5;0%;0,0;0%;76;0,4;0,0;0,0;74%;7,8;8.13;2,8;0,0;0,0;0,0;0,0;0,0;87;24,4;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;18;1800
Lucas Cueto;M (L), AM (RL);29;60K € - 200K €;Regional Div. West;Germany;1,9;5,7;27%;0,0;5%;0;0,0;1,5;0,7;90%;16,7;0;0,4;8,3;1,4;1,2;0,4;0,3;0;45,0;3,1;14,4;2,3;3,8;23;0,6;1,2;0,0;0,2;0,1;11,9;0,2;4,5;0,1;3,7;1,8;0,2;9,3;11;0,0;41;-1.94;24;0,2;0;1720
Mustafa Abdullatif;M (C), AM (RLC);22;10K € - 110K €;Regional Div. North;Germany;1,8;14,7;42%;0,0;15%;0;0,0;1,5;0,1;87%;12,7;0;0,6;6,0;0,9;0,4;0,6;1,0;0;41,2;2,3;9,8;1,7;2,2;4;0,0;2,3;0,0;0,3;0,4;11,2;0,3;1,9;0,2;0,4;0,4;0,3;1,8;5;0,0;19;1.17;8;0,3;0;1013
Luca Menke;D (RC), DM;25;14K € - 140K €;Regional Div. North;Germany;2,6;21,2;15%;0,2;0%;0;0,0;0,4;0,2;85%;3,4;0;1,2;2,7;1,2;0,7;0,4;0,1;0;46,6;2,1;3,1;0,4;0,0;16;0,0;0,9;0,7;0,6;0,0;9,8;0,1;6,9;0,1;0,1;5,4;0,3;0,1;0;1,4;78;-1.34;16;0,1;0;2043
Robert Berger;D (RC), WB/M (R);29;8K € - 85K €;Regional Div. Northeast;Germany;3,4;14,5;17%;0,0;6%;0;0,0;0,7;0,1;90%;13,7;0;1,1;6,1;1,3;1,0;0,6;0,2;0;53,8;6,3;13,6;0,7;0,7;13;0,4;1,3;1,0;0,6;0,1;10,3;0,1;5,2;0,2;2,2;3,4;0,0;2,2;20;0,6;67;-0.84;16;0,1;0;1202
Philipp Müller;DM, M (C);21;275K € - 2,8M €;3. Liga;Germany;2,6;7,1;22%;0,1;0%;0;0,0;0,5;0,2;91%;4,6;0;0,5;5,9;1,9;1,3;0,5;0,2;0;39,0;3,5;12,2;0,5;0,5;17;0,0;0,7;0,2;0,2;0,0;12,0;0,0;2,4;0,0;0,2;1,2;0,0;0,2;0;0,1;52;-0.64;29;0,0;0;1185
Joscha Wosz;M/AM (C);23;26K € - 275K €;Regional Div. Northeast;Germany;0,0;10,4;15%;0,0;0%;0;0,0;0,1;0,1;0%;14,2;0;0,0;0,0;0,0;0,0;0,2;0,1;0;0,0;0,0;0,0;0,1;0,0;0;0,0;0,8;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,1;0,4;16;0,0;0;-1.74;0;0,1;0;1527
Patrick Sussek;M/AM (RL);25;140K € - 1,4M €;3. Liga;Germany;2,4;8,3;53%;0,0;9%;0;0,0;1,2;0,5;86%;14,8;0;0,6;10,3;2,9;2,7;1,6;1,3;0;42,9;3,8;16,3;1,6;3,4;34;0,6;2,5;0,0;0,2;0,2;12,8;0,2;4,1;0,2;3,8;0,9;0,2;5,6;16;0,0;23;0.26;47;0,2;0;1146
Jeremie Niklaus;D/WB/M/AM (R);20;16K € - 160K €;Regional Div. North;Germany;2,6;12,1;22%;0,0;7%;0;0,0;1,1;0,4;85%;11,4;0;0,3;6,2;1,7;1,0;0,6;0,4;0;53,3;6,4;10,8;1,1;1,5;16;0,8;1,7;0,1;0,5;0,1;11,3;0,1;5,3;0,1;3,8;3,7;0,2;4,2;22;0,1;70;-0.32;18;0,1;0;1414
Lucas Laux;D (C), DM;23;45K € - 150K €;Regional Div. Southwest;Germany;3,2;17,3;21%;0,1;4%;0;0,0;0,7;0,3;86%;5,3;0;1,1;5,9;1,7;1,3;0,5;0,3;0;51,9;3,3;9,3;0,7;0,1;26;0,1;1,2;0,4;0,5;0,1;11,4;0,1;2,8;0,2;0,2;1,4;0,2;0,2;33;0,5;49;-0.52;29;0,1;0;1753
Lasse Wilhelm;D (RC), WB (R), DM;22;110K € - 350K €;3. Liga;Germany;2,8;11,1;50%;0,0;50%;0;0,0;0,1;0,0;86%;7,0;0;1,1;2,3;0,4;0,3;0,1;0,1;0;49,8;3,1;4,7;0,1;0,0;5;0,0;0,1;0,3;0,5;0,1;10,3;0,0;5,2;0,0;0,1;3,2;0,1;0,1;0;0,1;62;0.92;9;0,0;0;1500
Felix Göttlicher;D (C);23;12K € - 120K €;Regional Div. North;Germany;4,2;18,5;0%;0,1;0%;0;0,0;0,3;0,0;89%;2,5;0;1,2;2,1;0,8;0,5;0,2;0,0;0;43,6;1,8;2,5;0,3;0,0;9;0,0;0,5;0,3;0,6;0,0;9,3;0,1;7,5;0,1;0,1;5,9;0,1;0,1;0;1,3;78;-1.35;10;0,1;0;1709
Tim Maciejewski;M (RL), AM (RLC);24;50K € - 180K €;Regional Div. Northeast;Germany;1,9;5,0;37%;0,0;7%;0;0,0;2,0;0,2;92%;16,5;0;0,5;7,7;1,9;1,0;0,7;0,6;0;41,6;3,2;15,0;2,5;3,8;19;1,2;1,6;0,0;0,2;0,1;12,4;0,1;5,1;0,2;6,2;1,8;0,1;12,5;14;0,1;34;0.08;27;0,1;0;1638
Kaan Kurt;D/WB (R);24;45K € - 160K €;Regional Div. West;Germany;3,4;15,7;8%;0,0;0%;0;0,0;0,9;0,1;88%;12,3;0;0,8;6,5;1,4;1,2;0,2;0,0;0;54,6;6,5;13,7;1,5;0,9;25;0,2;0,6;0,5;0,3;0,0;11,0;0,0;3,9;0,1;2,4;2,2;0,2;9,0;10;0,4;56;-1.06;31;0,0;0;1940
Thomas Meißner;D (C);34;500 € - 4K €;3. Liga;Germany;3,2;11,8;0%;0,4;0%;0;0,0;0,2;0,0;86%;6,6;0;1,7;2,6;0,5;0,5;0,0;0,0;0;41,3;2,2;4,5;0,2;0,0;10;0,0;0,2;0,6;0,7;0,0;10,0;0,0;6,9;0,0;0,0;4,8;0,0;0,0;0;1,0;69;-0.2;16;0,0;0;1689
Nils Winter;D (RL), WB/M (R);32;2K € - 20K €;Regional Div. West;Germany;3,5;15,2;20%;0,2;0%;0;0,0;0,5;0,2;86%;11,2;0;1,1;5,7;1,2;1,1;0,2;0,2;0;50,7;6,2;11,3;0,5;0,3;14;0,3;0,8;0,2;0,9;0,0;10,4;0,1;4,6;0,1;1,8;3,2;0,1;1,8;16;0,2;69;-1.45;16;0,1;0;1186
Phil Sieben;DM, M/AM (C);26;4K € - 40K €;Regional Div. West;Germany;1,1;14,8;50%;0,0;0%;0;0,0;0,3;0,4;90%;10,0;0;0,3;1,7;0,7;0,5;0,1;0,1;0;23,7;1,8;4,7;0,3;0,2;8;0,1;0,1;0,0;0,1;0,0;5,0;0,0;0,8;0,2;0,1;0,5;0,2;0,1;100;0,0;69;-0.17;11;0,0;0;1498
Alexander Hahn;D (C), DM;32;Not for Sale;3. Liga;Germany;3,1;14,4;20%;0,1;20%;0;0,0;0,2;0,1;84%;8,2;0;1,3;2,8;0,9;0,7;0,0;0,0;0;50,2;3,4;5,9;0,4;0,0;15;0,0;0,2;0,8;0,9;0,0;10,4;0,0;7,3;0,0;0,0;5,5;0,0;0,2;75;1,2;76;0.57;18;0,0;0;1890
Felix Drinkuth;M (R), AM (RL), ST (C);31;45K € - 160K €;Regional Div. North;Germany;2,1;7,7;42%;0,0;16%;0;0,0;2,2;0,5;89%;16,1;0;0,6;7,8;2,8;1,9;0,8;0,9;0;42,1;3,6;13,9;3,1;4,1;35;1,6;2,1;0,0;0,2;0,3;11,5;0,2;4,5;0,2;6,2;1,9;0,4;6,2;26;0,1;43;2.25;39;0,2;0;1667
Moritz Schulze;GK;24;0 € - 130K €;Regional Div. North;Germany;0,0;3,7;0%;0,0;0%;77;0,2;0,0;0,0;74%;9,4;3.15;4,4;0,0;0,0;0,1;0,0;0,0;89;25,8;0,0;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;5,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;14;1539
Moritz Stoppelkamp;M/AM (RL);39;1,5K € - 16K €;Regional Div. West;Germany;2,0;5,3;41%;0,0;15%;0;0,0;1,6;0,3;89%;15,0;0;0,4;9,2;2,7;2,2;0,6;0,6;0;43,3;5,4;15,3;1,6;3,2;43;0,9;1,4;0,0;0,3;0,2;11,1;0,1;4,4;0,2;4,5;1,1;0,2;6,0;19;0,1;25;1.66;53;0,1;0;1753
Nils Ortel;D (RC), DM;21;12K € - 120K €;Regional Div. Bavaria;Germany;2,5;15,8;33%;0,1;0%;0;0,0;0,6;0,2;90%;4,4;0;0,8;5,4;1,6;1,0;0,1;0,2;0;49,2;5,1;8,9;0,6;0,2;13;0,2;0,5;0,5;0,9;0,0;10,9;0,0;4,7;0,2;0,2;3,2;0,2;0,2;66;0,4;69;-0.51;17;0,0;0;1115
Mathias Fetsch;AM (C), ST (C);37;1,5K €;Regional Div. Southwest;Germany;0,7;3,1;46%;0,1;19%;0;0,0;1,2;0,3;93%;17,5;0;0,4;1,6;0,7;0,3;0,7;1,5;0;27,7;0,9;7,7;1,2;0,5;4;0,0;3,3;0,0;0,2;0,6;10,0;0,3;10,8;0,1;0,3;5,7;0,1;0,3;0;0,2;53;4.35;7;0,3;0;1326
Dario Gebuhr;D (RC);22;600K € - 1,4M €;Regional Div. Northeast;Germany;3,0;16,2;22%;0,0;6%;0;0,0;1,1;0,1;87%;12,9;0;1,2;5,1;1,4;1,2;0,3;0,2;0;53,2;6,1;12,5;1,1;0,3;24;0,4;0,9;1,1;0,7;0,0;11,2;0,1;5,5;0,0;2,3;3,4;0,0;2,3;19;0,5;62;-1.31;30;0,1;0;1805
Julian Schwermann;DM, M (C);26;4K € - 40K €;Regional Div. West;Germany;2,7;14,9;33%;0,1;33%;0;0,0;0,5;0,3;87%;6,2;0;0,8;5,4;1,5;1,1;0,1;0,1;0;44,8;3,4;9,1;0,5;0,1;20;0,1;0,2;0,3;0,2;0,1;11,8;0,0;3,6;0,1;0,2;2,2;0,1;0,2;33;0,6;60;0.89;26;0,0;0;1701
Nils Kaiser;D (R), M/AM (C);23;18K € - 190K €;Regional Div. Southwest;Germany;0,8;10,8;38%;0,0;4%;0;0,0;1,7;0,3;91%;21,4;0;0,3;3,1;1,1;0,7;0,7;0,9;0;43,3;2,4;6,9;1,7;0,6;8;0,0;2,3;0,0;0,1;0,1;12,2;0,3;6,1;0,2;1,5;1,2;0,1;1,5;0;0,1;20;-2.1;11;0,3;0;1037
Tidiane Touré;D/WB (R);21;325K € - 1,2M €;Regional Div. West;Germany;4,7;12,9;14%;0,0;0%;0;0,0;0,6;0,0;87%;12,8;0;1,0;5,1;1,3;1,0;0,6;0,2;0;50,0;5,3;15,0;0,6;0,8;12;0,5;1,7;0,6;0,8;0,0;12,0;0,1;4,9;0,1;2,8;3,5;0,3;2,8;17;0,2;72;-1.41;16;0,1;0;1112
Tim Hoops;D (C);20;45K € - 150K €;Regional Div. Northeast;Germany;3,4;16,5;14%;0,0;0%;0;0,0;0,2;0,0;83%;3,8;0;1,0;2,7;0,9;0,3;0,1;0,0;0;42,7;2,5;3,6;0,2;0,1;7;0,0;0,3;0,8;0,7;0,0;10,3;0,0;7,2;0,0;0,0;5,1;0,1;0,0;100;1,6;71;-0.42;10;0,0;0;1853
Minos Gouras;M (L), AM (RL), ST (C);27;18K € - 170K €;Regional Div. Southwest;Germany;1,8;5,1;29%;0,0;13%;0;0,0;2,1;0,4;90%;19,9;0;0,6;8,0;2,2;1,5;0,4;0,4;0;41,3;3,7;12,6;2,2;4,0;27;0,7;1,3;0,0;0,2;0,2;12,0;0,1;4,2;0,2;3,9;1,0;0,5;3,9;18;0,0;23;1.1;29;0,1;0;1666
Tobias Fleckstein;D (C);26;55K € - 550K €;3. Liga;Germany;2,4;11,4;22%;0,3;0%;0;0,0;0,1;0,0;84%;6,9;0;1,3;2,3;0,6;0,6;0,0;0,1;0;45,3;2,2;3,7;0,1;0,0;9;0,0;0,6;0,5;0,7;0,0;10,5;0,0;3,3;0,0;0,1;2,1;0,0;0,1;0;0,7;63;-0.61;13;0,0;0;1346
Lloyd-Addo Kuffour;D (L);23;40K € - 140K €;Regional Div. Northeast;Germany;3,0;13,7;29%;0,0;0%;0;0,0;1,2;0,1;86%;12,2;0;0,9;5,6;1,7;1,9;0,1;0,1;0;56,6;6,1;12,9;1,2;0,5;42;0,5;0,3;1,0;0,5;0,0;10,5;0,0;5,2;0,1;3,7;3,7;0,1;3,7;14;0,8;72;-0.77;48;0,0;0;1983
Niclas Stierlin;DM, M (C);25;28K € - 275K €;Regional Div. Northeast;Germany;0,0;12,7;35%;0,0;8%;0;0,0;0,2;0,1;0%;16,3;0;0,0;0,0;0,0;0,0;0,4;0,5;0;0,0;0,0;0,0;0,2;0,0;0;0,0;1,4;0,0;0,0;0,1;0,0;0,1;0,0;0,1;0,0;0,0;0,2;0,0;0;0,0;0;-0.63;0;0,1;0;1728
Leon Dajaku;AM (RLC);24;60K € - 600K €;3. Liga;Germany;1,7;5,6;57%;0,0;10%;0;0,0;1,6;0,4;89%;12,6;0;0,3;3,7;0,8;0,3;0,6;1,0;0;37,7;3,2;13,6;1,9;4,6;4;0,7;1,8;0,0;0,1;0,2;12,2;0,2;4,5;0,2;4,6;0,8;0,0;6,4;14;0,1;17;-0.35;7;0,2;0;1062
Benjamin Atiabou;D (RC);21;22K € - 210K €;Regional Div. North;Germany;2,4;15,6;22%;0,3;0%;0;0,0;0,4;0,1;84%;9,3;0;1,2;5,1;1,9;1,7;0,1;0,1;0;51,4;4,8;11,1;0,4;0,5;25;0,5;0,6;0,9;0,7;0,0;11,3;0,1;7,1;0,0;1,5;4,6;0,0;1,5;31;0,5;65;-1.54;27;0,1;0;1340
Jakob Korte;DM, M (C);22;85K € - 850K €;Regional Div. West;Germany;0,8;14,9;62%;0,0;31%;0;0,0;0,5;0,2;84%;12,8;0;0,3;1,5;0,5;0,3;0,3;0,5;0;12,2;1,5;2,5;0,6;0,0;5;0,0;0,8;0,3;0,1;0,3;3,1;0,1;0,6;0,3;0,1;0,3;0,1;0,1;0;0,2;50;2.75;5;0,1;0;1391
Eros Dacaj;M/AM (C);29;12K € - 120K €;Regional Div. Southwest;Germany;1,2;11,6;47%;0,0;11%;0;0,0;2,2;0,3;89%;17,0;0;0,5;3,3;1,3;0,5;0,3;0,7;0;42,3;3,0;11,5;3,1;1,0;7;0,2;1,4;0,0;0,1;0,1;12,9;0,2;4,1;0,3;1,2;1,2;0,4;10,3;16;0,1;30;-0.68;10;0,2;0;1244
Jan-Simon Symalla;AM (RLC);20;1,5M € - 3,5M €;3. Liga;Germany;2,6;7,7;38%;0,0;7%;0;0,0;2,6;1,0;88%;15,9;0;0,1;12,1;3,5;3,0;0,8;0,8;0;45,5;5,3;21,6;3,5;3,9;41;1,4;2,1;0,2;0,5;0,1;13,0;0,3;3,5;0,4;7,3;0,7;0,8;13,5;16;0,0;21;-1.73;45;0,3;0;1231
Can Özkan;D/WB (R), DM, M (C);26;3,5K € - 35K €;Regional Div. Northeast;Germany;2,1;13,4;29%;0,1;29%;0;0,0;1,1;0,5;87%;7,1;0;0,7;5,2;1,8;1,5;0,1;0,2;0;53,2;6,0;9,3;2,1;0,2;19;0,1;0,5;0,2;0,1;0,2;11,1;0,1;2,8;0,2;0,5;1,1;0,2;2,2;17;0,1;39;1.18;20;0,1;0;1175
Aygün Yıldırım;AM (RL), ST (C);30;1K € - 10K €;Regional Div. West;Germany;1,8;5,0;29%;0,0;6%;0;0,0;1,3;0,7;90%;17,5;0;0,5;8,0;1,7;0,9;0,4;0,4;0;42,0;3,4;10,7;1,3;3,3;10;1,0;1,5;0,0;0,2;0,1;12,2;0,2;4,2;0,3;4,7;1,3;0,4;4,7;20;0,0;32;-1.37;15;0,2;0;1018
Frederik Schumann;D/WB (L), M (LC);23;16K € - 160K €;Regional Div. Southwest;Germany;2,7;12,7;0%;0,1;0%;0;0,0;1,4;0,3;85%;11,8;0;1,3;6,9;1,9;1,8;0,1;0,0;0;56,0;6,6;13,0;1,4;0,5;24;0,9;0,3;0,7;0,6;0,0;11,6;0,0;4,6;0,1;4,5;3,5;0,0;4,5;19;0,7;76;-0.22;30;0,0;0;1208
Maurice Boakye;AM (RL), ST (C);21;65K € - 650K €;Regional Div. North;Germany;1,0;3,0;43%;0,1;11%;0;0,0;1,3;0,0;87%;15,7;0;0,1;3,0;0,9;0,4;1,1;1,3;0;31,0;1,3;9,9;1,3;2,0;8;0,2;3,0;0,0;0,2;0,3;10,6;0,3;6,8;0,1;1,6;1,8;0,2;1,6;10;0,0;27;0.51;13;0,3;0;1606
Maximilian Braune;GK;22;240K € - 2,4M €;3. Liga;Germany;0,9;10,1;0%;0,0;0%;70;-0,5;0,0;0,0;72%;11,6;-8.02;5,5;0,0;0,0;0,0;0,0;0,0;84;25,5;1,4;0,1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;5;0,0;32;1530
Nikky Goguadze;M (L), AM (RL), ST (C);27;12K € - 40K €;Regional Div. North;Germany;1,3;4,8;34%;0,0;11%;0;0,0;1,1;0,1;90%;13,4;0;0,4;6,3;1,3;0,7;0,6;0,7;0;39,3;2,4;10,1;1,1;3,0;14;0,3;2,0;0,0;0,3;0,2;11,2;0,2;6,5;0,1;2,8;1,9;0,1;2,8;11;0,1;29;0.47;19;0,2;0;1694
Florian Engelhardt;M (C), AM (LC);22;30K € - 325K €;3. Liga;Germany;1,8;5,6;45%;0,0;5%;0;0,0;1,2;0,3;88%;8,8;0;0,6;5,6;1,1;1,1;1,1;1,1;0;44,6;2,8;15,3;1,2;0,7;19;0,3;2,3;0,3;0,5;0,1;12,6;0,2;5,3;0,1;1,3;1,8;0,2;1,3;26;0,0;35;-1.27;25;0,2;0;1617
